total_weight,center_of_mass_offset,thrust_to_weight,arm_length,propeller_size,motor_kv,score
1207.1,0.25,2.01,148.5,9,2411,69.7
562.0,0.16,2.62,133.3,5,2029,100.0
1366.7,0.02,3.03,99.1,6,2278,87.2
1110.7,0.8,2.89,139.9,8,1471,95.3
1452.3,0.24,0.94,110.5,7,2156,39.8
991.7,0.56,2.35,121.7,7,1622,94.1
2070.3,0.2,3.19,176.4,9,2649,49.5
871.5,0.81,0.86,172.8,5,1979,44.6
1208.0,0.68,2.15,106.2,5,1968,95.8
925.4,1.39,1.32,155.2,7,2029,67.0
1435.5,1.3,2.79,175.0,9,2398,61.4
1291.2,1.4,3.06,187.2,9,1768,71.0
1292.6,0.05,1.86,153.7,8,1528,98.1
1370.4,2.31,2.74,219.3,8,2231,57.2
1223.4,0.19,3.34,183.0,8,2146,73.9
1230.6,0.07,2.66,128.4,6,2349,99.6
1359.9,1.63,3.4,188.8,9,1473,80.3
1366.5,0.16,2.94,157.1,9,1985,83.5
1257.0,2.79,1.05,204.2,8,1528,18.6
752.4,0.16,3.42,130.8,7,1878,88.3
941.9,1.8,1.63,151.2,8,1639,87.3
535.0,1.29,1.12,106.4,6,2580,31.4
1268.4,2.27,3.05,157.3,7,1540,67.4
1561.5,0.49,2.11,209.9,9,1698,92.9
543.4,0.24,2.13,128.0,6,2464,88.9
1066.8,1.24,1.49,159.3,6,2370,74.5
1113.4,2.16,3.32,138.3,7,1744,70.7
811.5,0.02,2.77,134.0,8,2414,73.8
1169.9,0.3,0.9,193.7,8,2244,30.3
500.0,0.8,2.92,147.7,5,1440,81.9
1162.8,1.32,2.31,207.6,7,2173,80.1
1375.6,0.89,1.27,199.1,8,1957,66.9
693.7,1.18,1.22,156.8,6,1604,72.6
1090.2,1.01,1.6,147.2,8,2296,72.1
1295.0,3.04,2.75,202.5,8,2196,47.3
667.2,1.64,1.36,168.1,6,2371,61.6
1234.0,0.18,3.06,166.0,7,2290,69.1
1012.4,1.22,2.39,166.3,5,1809,81.5
1225.5,2.84,1.19,148.0,8,2609,0.0
1061.5,0.41,2.9,197.3,8,2254,77.8
873.5,0.43,0.98,171.6,8,2554,25.1
1083.0,0.82,3.07,113.5,7,2227,75.8
1429.2,0.24,1.23,128.7,6,2009,79.4
793.1,0.16,1.03,192.1,6,1678,55.2
796.0,1.54,2.81,135.6,6,2101,87.1
866.6,0.49,2.72,141.4,6,1403,90.0
630.3,0.08,2.4,195.5,6,1438,92.6
500.0,1.79,2.03,158.4,6,2024,83.0
1333.7,2.19,0.86,209.2,8,2255,10.5
1251.4,2.32,2.63,192.0,8,1945,66.3
500.0,0.75,1.41,115.0,6,2639,64.6
624.3,0.1,2.87,167.1,6,1519,86.1
818.0,3.9,2.05,133.4,7,1680,44.7
1527.1,3.6,1.18,149.5,7,2347,0.0
665.5,0.11,3.35,161.5,9,1670,83.3
1298.5,2.01,1.24,177.8,8,2552,33.5
694.1,0.42,1.97,108.8,6,1775,100.0
1011.8,1.86,2.82,161.4,8,2304,61.6
884.5,0.43,2.08,141.4,9,1714,85.2
1045.1,1.21,2.05,111.8,7,1541,91.6
813.4,0.24,2.93,189.9,9,2528,64.0
1021.6,6.87,1.64,131.7,5,2413,0.0
1433.9,3.12,1.62,115.9,7,2198,50.2
1432.3,0.4,2.72,182.6,8,2127,85.5
500.0,0.71,1.45,146.4,7,1903,76.5
1471.2,0.06,1.3,166.5,9,1452,79.3
1094.2,2.1,3.36,162.6,6,2358,71.2
1180.3,0.02,1.71,175.2,9,1643,91.2
1535.9,1.24,3.13,148.2,9,1793,66.8
1456.7,0.07,2.44,159.2,6,2017,100.0
1277.1,0.21,2.92,160.5,8,2594,72.6
734.4,1.45,1.74,147.3,8,2569,63.6
863.4,0.66,2.71,128.2,7,2266,85.1
1082.8,0.62,2.83,223.4,9,1763,86.8
1450.5,0.02,2.91,130.8,7,2157,86.5
1182.9,1.11,2.0,165.8,6,1678,91.3
500.0,0.27,1.54,101.7,5,1485,84.8
1465.0,0.38,3.34,144.9,8,1858,81.0
683.5,2.92,1.36,134.4,6,2600,35.4
1685.1,0.48,0.87,191.1,8,2062,39.4
1291.1,1.75,1.5,173.4,7,1795,82.7
500.0,3.54,1.26,119.5,5,2196,32.2
1364.8,1.38,1.74,179.3,9,1616,84.6
1212.4,0.56,3.23,123.4,8,1999,75.9
1152.5,0.01,2.41,153.1,9,1970,81.4
1566.9,0.64,3.07,174.4,7,1756,87.6
1079.4,0.67,2.84,189.7,8,1402,96.2
1240.5,0.06,2.14,117.9,7,1488,99.7
1010.5,0.66,1.19,219.4,9,1462,43.7
1286.4,1.49,1.9,158.9,7,1678,90.9
858.4,7.52,2.93,134.6,7,2158,0.0
1156.1,2.25,1.97,171.6,7,1832,80.7
1186.7,1.05,3.05,161.5,6,2509,67.7
754.6,1.74,2.02,121.7,6,1476,78.8
1759.4,0.29,3.34,172.7,8,1805,87.3
1075.0,1.11,1.34,159.7,7,1768,73.7
814.8,1.11,2.67,191.4,7,1644,95.5
860.4,0.67,1.08,200.5,7,1793,46.7
1035.8,0.58,1.27,156.0,6,2543,66.6
1288.9,0.26,1.72,233.7,9,2176,79.7
1333.1,0.64,1.28,143.3,7,2223,68.0
1048.6,0.7,1.6,125.1,5,2314,99.7
913.0,1.79,1.35,122.8,8,1432,63.2
1109.6,0.34,1.61,105.0,6,2315,100.0
1414.3,0.82,3.26,226.0,9,2202,59.2
500.0,1.17,1.43,94.0,5,1778,63.6
1234.0,0.17,1.8,158.4,7,2454,86.4
956.9,0.59,1.2,184.1,6,2542,70.8
620.2,0.32,2.35,183.0,7,2501,81.3
1226.0,0.0,1.25,137.8,8,2177,62.4
691.7,1.41,2.28,162.6,6,1722,90.2
500.0,1.33,1.7,99.8,5,2286,90.8
1045.5,0.34,1.14,205.6,9,1561,48.1
805.4,0.02,2.78,232.3,9,2474,68.1
500.0,2.82,2.88,177.5,8,2387,48.2
1862.6,1.07,3.0,147.9,9,1617,87.9
1405.7,1.24,3.3,164.1,9,2321,47.7
815.8,1.41,2.29,137.5,8,2366,68.1
968.9,0.2,3.46,178.3,5,2234,90.2
653.6,1.65,1.21,133.8,6,1489,54.2
893.6,1.92,3.18,133.4,6,2288,73.8
1147.1,0.55,1.48,130.4,8,1529,80.2
1091.6,0.46,1.04,113.8,7,1411,50.3
1169.5,6.18,2.9,199.6,8,2226,0.0
1468.2,0.21,2.58,147.2,8,1431,100.0
1264.0,0.26,3.45,217.4,8,1450,91.7
814.9,1.68,0.89,218.7,8,1779,35.8
1752.7,0.22,3.36,197.8,9,1666,82.5
1717.0,0.47,2.17,192.4,9,1453,95.9
855.3,0.54,2.45,126.0,5,1917,86.8
1559.5,0.7,2.79,204.1,8,1407,96.4
814.9,0.21,2.67,167.0,6,2047,100.0
630.1,0.65,3.38,114.1,7,1780,81.2
1259.3,0.98,3.48,171.5,9,2021,64.0
1317.0,1.15,2.4,157.5,6,2288,91.4
745.3,0.6,1.97,230.2,9,2007,77.4
573.4,0.78,2.49,107.3,5,2647,96.0
1176.0,0.21,3.03,114.7,7,1853,88.4
1052.0,4.79,2.08,187.9,9,2152,0.0
1281.5,0.37,3.23,128.0,7,1717,83.1
956.8,0.03,2.42,121.7,7,2354,83.3
500.0,0.03,3.2,115.8,6,2293,93.0
1226.0,0.54,1.2,195.6,9,1750,72.0
1104.0,1.17,2.03,123.9,7,2062,88.8
930.9,0.0,1.7,170.5,8,2342,80.3
554.2,3.16,2.66,201.1,7,2693,34.7
1056.8,0.0,3.08,187.7,7,2392,74.9
1338.2,0.93,3.01,203.1,9,1448,89.1
1359.0,0.41,2.31,137.7,8,2040,84.5
1532.8,0.75,3.11,180.4,7,1933,87.1
989.6,0.32,1.25,162.5,9,2330,49.8
766.9,0.23,1.19,188.8,9,2426,19.2
1095.9,0.65,1.0,116.9,7,2146,38.5
596.2,0.07,1.53,143.7,5,1820,86.8
1516.9,1.41,3.36,179.6,5,2244,84.3
500.0,0.65,2.49,192.6,6,1715,100.0
563.4,1.07,2.35,136.9,5,2464,97.1
525.4,3.77,2.43,130.7,5,2330,45.6
1183.4,0.16,1.18,231.2,9,2639,6.2
1341.0,0.55,2.92,170.8,9,1643,91.1
959.1,1.63,1.03,161.9,7,2525,16.1
645.2,0.17,1.87,207.1,7,1873,97.6
1569.2,3.09,2.44,227.3,9,1579,57.5
1062.8,0.54,1.63,120.7,7,1579,94.3
976.2,1.04,3.38,145.7,9,2274,60.0
500.0,2.31,1.32,168.2,5,2102,65.3
1035.4,2.45,1.74,189.3,7,1469,75.2
684.7,0.28,2.9,173.3,5,1951,95.7
528.9,0.05,2.51,184.3,6,2432,92.5
705.3,0.9,2.75,123.5,7,1544,96.0
1311.0,0.61,1.69,134.3,9,2225,68.5
965.6,0.48,3.11,139.6,9,1479,92.8
884.1,0.46,1.39,146.3,6,2224,82.7
1067.0,0.18,1.65,206.9,9,1997,81.0
654.7,0.06,2.35,89.7,5,1572,93.5
1210.7,0.61,3.15,146.4,9,1588,88.3
1236.9,0.52,1.79,116.9,6,2179,98.3
841.9,0.08,2.43,128.2,8,2624,70.0
708.3,0.28,3.3,155.3,8,1405,90.0
500.0,2.61,1.01,143.5,5,2013,27.0
776.2,1.85,2.97,166.9,8,2625,52.8
1672.5,0.49,1.12,146.3,9,1562,51.0
687.7,0.04,1.69,102.1,6,2470,89.1
500.0,2.35,0.96,127.7,5,1996,28.4
1348.4,0.26,2.82,132.8,8,1516,100.0
1089.8,0.07,1.85,145.0,9,2698,59.3
1633.2,0.57,3.42,136.8,9,1682,75.8
982.7,0.14,3.22,196.8,7,1538,86.1
634.1,1.25,2.8,177.7,7,1725,90.5
934.5,4.13,2.98,160.8,6,2610,21.5
1252.6,0.55,1.31,118.1,5,1952,79.4
1632.4,0.39,0.96,151.9,8,2082,34.2
540.6,2.75,1.74,200.7,8,1427,69.9
1409.4,0.48,1.32,147.4,9,1974,62.9
1298.4,1.85,1.98,146.9,8,1888,72.8
1356.2,0.84,2.08,124.2,6,2116,96.5
1835.5,0.17,2.34,116.1,7,1847,100.0
1464.0,0.41,3.41,198.2,9,1856,75.6
774.8,0.94,2.34,97.5,5,2545,93.5
1700.9,1.73,2.29,224.4,9,1865,76.3
1307.9,1.63,1.54,166.9,8,2594,56.6
1129.2,3.4,3.21,114.8,6,2375,48.6
735.5,0.19,3.49,150.9,5,1958,92.4
1087.0,0.71,2.16,140.9,9,2338,66.4
1830.7,1.18,2.23,160.4,8,1521,93.8
1334.8,0.46,3.07,218.0,9,2062,68.1
517.7,1.6,1.73,107.8,5,2497,90.5
1121.5,1.09,3.17,186.3,8,1777,83.2
903.2,0.4,2.77,193.0,7,1757,100.0
1356.3,3.92,2.24,167.1,5,2500,43.5
750.7,3.28,1.26,173.6,7,2182,20.9
837.9,0.68,1.19,118.2,7,1529,46.1
1273.8,1.83,1.06,209.1,8,2484,11.7
1208.0,0.71,2.93,177.9,9,1824,82.5
1624.4,0.7,2.72,191.6,9,2007,81.7
1450.4,1.84,1.54,126.8,6,1877,77.4
923.4,2.64,1.45,132.1,5,1997,52.8
702.7,1.61,2.8,112.5,5,2348,80.4
1156.9,1.18,1.54,133.6,8,2021,80.7
598.3,1.16,2.63,124.5,8,1871,84.4
892.6,1.83,2.9,124.6,6,2437,80.0
519.7,1.35,2.84,109.3,6,2056,90.7
1024.2,0.3,2.67,113.3,7,2565,78.5
500.0,1.29,2.88,184.3,6,2143,94.6
846.5,0.14,1.32,198.2,9,2464,40.3
875.3,0.2,1.41,129.3,7,2229,70.5
876.0,1.21,0.81,97.6,6,2219,35.9
1097.5,0.09,2.4,223.5,9,1682,87.9
1618.6,2.05,2.95,219.8,9,1740,68.6
664.3,0.65,3.01,145.7,7,1439,88.7
1457.5,5.41,0.9,111.1,7,1434,0.0
1524.9,1.01,1.17,165.5,9,1494,47.3
1314.8,0.43,2.67,151.1,8,1410,100.0
858.5,0.1,1.1,137.6,7,2162,37.2
739.1,1.25,1.36,84.7,5,1649,57.8
992.6,0.42,0.93,130.9,8,1991,34.7
1265.7,0.14,0.81,126.2,5,2265,49.4
978.7,0.42,1.46,186.6,6,1780,82.5
934.8,0.03,2.36,114.1,7,2444,85.9
679.0,3.02,1.17,132.6,7,2260,0.0
1636.2,0.84,2.23,220.2,9,2224,71.6
1108.1,4.24,3.39,163.6,7,2671,0.0
710.8,0.3,0.87,182.6,5,2415,42.1
1254.8,0.54,2.62,203.8,8,2300,76.3
561.3,0.33,2.61,154.8,6,1811,94.8
923.1,0.96,2.33,171.5,8,1878,86.5
500.0,2.38,1.85,181.9,5,2025,75.4
847.2,2.04,0.91,108.0,6,1858,34.7
1290.4,1.01,2.47,214.4,9,1650,86.9
764.2,0.28,1.87,192.7,7,1732,100.0
1007.3,1.83,3.39,183.5,7,1762,74.3
1493.4,0.27,1.47,210.6,9,2322,56.2
648.3,0.66,2.02,119.1,5,2261,93.2
1346.1,0.98,3.3,216.2,9,1959,67.9
690.0,0.01,2.52,144.4,5,1861,95.2
643.7,2.14,1.25,193.4,6,1457,48.7
1577.0,1.12,2.21,136.5,8,2560,62.3
1296.9,1.58,1.92,141.0,8,1700,93.3
1487.7,3.1,1.26,233.2,9,2579,3.2
1359.7,0.72,2.22,114.0,7,1555,98.2
1532.1,0.8,2.77,139.5,9,1573,98.8
1382.1,0.99,2.38,169.7,7,2320,78.4
1389.9,4.37,3.26,136.7,9,1681,6.2
607.0,0.13,1.36,219.7,9,2162,55.5
1231.1,1.94,1.65,145.3,8,2619,53.1
1194.6,1.12,2.18,110.2,7,1594,92.9
1207.8,1.72,2.34,184.1,8,2376,65.1
759.8,0.33,1.8,135.4,7,2329,86.7
1052.8,1.32,0.96,155.0,6,1955,43.0
1409.7,1.36,2.57,155.2,6,1435,78.3
746.8,0.09,0.87,132.2,6,1981,51.8
1283.7,0.11,2.75,136.8,5,1867,92.9
950.3,0.03,2.37,191.5,8,2092,85.6
1169.3,0.21,1.43,206.8,8,2166,61.5
758.0,0.61,2.03,180.5,6,1547,90.9
1610.7,0.74,3.47,188.6,9,2646,40.6
725.1,0.73,2.35,205.6,8,1526,98.2
1015.2,0.82,1.77,144.5,7,2682,68.5
910.8,0.91,1.16,200.9,8,2123,32.7
959.4,0.04,3.36,139.6,8,1919,78.3
1109.0,0.56,2.47,155.4,7,1655,96.3
1403.2,1.37,2.16,130.0,6,2215,91.9
945.7,0.19,1.84,102.0,6,1806,100.0
885.4,0.09,3.05,167.6,7,1401,87.9
1225.9,1.36,1.07,142.1,8,1692,46.1
693.8,2.16,3.11,137.8,8,2161,55.2
940.9,0.95,3.37,166.2,6,2517,75.9
827.7,0.09,1.3,101.6,5,1450,62.4
1198.0,1.02,2.75,109.7,6,2595,83.1
1162.5,0.0,3.19,110.2,7,2575,70.2
500.0,2.3,1.57,176.2,5,1559,61.9
582.0,1.09,2.7,92.7,5,1583,76.1
1082.8,2.05,3.27,203.5,7,2615,50.2
1863.2,1.35,1.79,167.8,9,2581,49.2
778.1,1.45,3.31,155.3,6,1565,71.4
808.0,0.03,3.44,205.8,8,2542,62.3
500.0,0.61,1.73,150.2,6,2245,97.0
1025.3,2.06,3.37,151.7,7,2298,56.7
1145.6,0.48,1.09,140.8,8,1444,52.0
1283.0,0.2,2.78,178.9,9,2613,62.3
906.7,0.11,0.86,136.1,7,1534,55.4
657.9,3.12,0.93,132.7,6,2578,0.0
789.4,0.18,1.02,98.2,5,2653,53.4
1376.6,0.26,3.27,147.4,7,1422,90.2
1364.3,0.7,1.47,185.4,7,2583,54.0
1427.5,2.57,2.07,125.9,6,1913,80.3
1521.2,1.41,3.43,189.4,9,2626,41.3
1087.3,1.96,1.65,98.2,6,2073,81.9
829.0,2.41,2.99,167.9,6,2347,78.7
1339.6,1.45,1.52,180.4,9,2612,52.3
1064.1,0.35,3.11,146.0,9,2534,53.7
1482.4,0.23,3.48,142.5,7,2201,69.9
500.0,1.58,0.93,137.7,5,1665,21.5
1349.7,0.47,2.74,100.5,6,1872,95.0
931.3,1.86,2.05,90.8,5,2041,86.4
1441.3,0.82,2.94,190.6,9,2504,60.5
1538.0,2.24,1.51,221.6,9,2580,39.7
768.2,0.38,0.94,161.3,6,1609,42.4
1115.1,0.71,0.87,134.0,7,2661,27.1
814.1,0.38,1.27,133.2,6,1715,79.0
793.2,1.51,3.49,119.9,7,1416,79.1
852.3,1.71,1.11,219.7,8,1583,40.0
971.5,0.46,2.44,190.6,7,1894,97.1
828.7,0.54,3.26,122.0,6,1997,95.8
584.4,0.2,2.23,160.9,6,2346,98.4
1441.1,1.45,3.49,188.9,7,2183,70.2
660.5,0.76,2.33,86.6,5,1552,81.5
1362.7,0.15,2.21,160.5,7,2694,74.3
907.3,0.94,2.63,210.7,8,1478,96.4
1047.4,2.47,1.23,215.4,8,2607,23.1
1175.0,1.3,1.9,95.6,5,1993,95.9
1035.1,1.15,2.61,128.0,8,1464,90.3
1508.7,1.08,1.95,163.7,6,1530,85.8
500.0,0.01,2.07,94.1,5,2093,100.0
500.0,1.13,1.39,123.5,5,1548,55.5
555.4,0.11,1.71,154.5,5,1509,83.1
1492.6,0.34,2.44,208.2,7,1504,95.7
1779.6,0.01,1.48,148.7,7,2450,64.1
768.4,1.72,1.73,134.1,5,1787,76.0
1023.5,0.95,3.2,172.2,8,1514,79.9
997.8,0.52,1.95,113.7,6,2650,85.4
1012.7,1.47,2.42,137.2,6,1528,82.2
1820.4,0.61,0.93,132.2,7,2171,37.1
1157.9,1.1,2.83,196.2,9,1838,83.6
1033.3,1.99,0.83,150.7,5,2533,35.4
1539.6,0.71,2.72,154.2,9,2068,75.3
1126.8,0.79,1.43,134.8,6,2574,62.6
939.5,2.93,2.59,121.3,7,1612,69.1
1166.1,0.31,3.08,175.7,7,2245,73.0
1004.5,2.33,1.46,121.4,7,1919,59.7
1357.3,0.59,3.4,144.9,7,2503,70.0
595.7,0.34,2.49,109.0,7,1882,100.0
742.6,0.62,3.38,136.6,5,2511,88.1
1233.1,1.07,3.1,178.9,9,1970,67.9
1045.5,0.91,3.29,183.9,6,2513,77.1
500.0,0.99,1.78,163.3,6,1501,82.4
1122.1,0.62,1.28,169.2,7,1617,75.8
1355.6,0.08,1.63,172.3,7,2679,78.1
965.9,3.83,2.92,185.5,7,2065,38.2
1219.8,0.53,1.04,147.5,8,2581,15.3
777.7,0.22,1.34,148.4,6,1593,70.3
870.7,2.46,1.07,156.9,7,1779,30.1
1671.6,3.36,1.02,223.8,9,1634,0.0
814.5,0.62,1.86,129.3,8,1452,90.4
1003.3,0.08,3.25,112.9,5,2112,90.8
1111.0,1.57,3.33,154.6,8,2078,60.2
1349.0,0.63,3.13,142.1,8,2019,75.0
877.3,0.58,2.53,128.7,8,2306,77.6
1461.8,0.18,1.56,175.2,9,2051,77.7
737.2,0.35,3.48,109.6,6,1577,79.5
1342.0,0.94,2.57,174.1,7,1455,95.1
1153.6,0.74,1.95,179.5,9,1823,81.0
1881.5,0.43,0.94,203.0,9,1576,53.2
532.2,0.04,2.38,188.5,7,1993,100.0
989.4,0.16,1.41,202.5,8,1828,74.5
500.8,0.34,3.11,142.3,5,1612,78.9
1330.7,0.21,2.11,145.8,8,2300,78.9
1739.6,0.4,2.74,147.5,8,1783,99.8
621.4,0.44,2.5,157.6,6,1571,86.2
1307.5,2.84,2.44,180.0,8,1568,68.6
570.0,0.23,0.9,137.5,5,2134,50.2
1464.3,0.76,1.74,198.1,9,1740,83.4
969.1,0.47,2.01,140.9,8,2618,67.5
1304.5,0.07,1.5,229.9,9,2369,63.8
802.9,0.04,3.4,158.3,6,2370,89.0
1200.0,0.18,1.23,128.1,5,1549,70.1
1346.1,0.05,2.29,165.0,7,1800,97.7
1150.5,1.04,2.79,161.4,7,2665,74.1
992.7,0.86,1.81,186.4,6,2272,99.4
846.7,2.6,0.84,148.6,5,2089,17.8
1197.2,1.46,2.5,206.7,9,1558,83.7
1125.6,1.09,1.01,168.2,6,2308,44.3
1359.5,0.47,1.81,170.2,8,1450,100.0
1529.0,0.96,3.43,205.1,9,2272,56.9
984.9,0.19,2.99,185.6,8,1419,99.0
500.0,1.02,2.0,140.9,8,1575,92.2
1440.8,0.2,1.13,191.4,9,2373,23.5
1426.3,0.64,2.31,124.9,8,2291,78.1
1109.8,0.26,2.66,136.7,7,1471,100.0
939.2,0.24,2.83,171.3,9,2367,67.2
590.1,0.68,1.23,99.0,6,2141,80.6
797.5,1.81,2.21,207.9,7,1729,83.9
500.0,0.93,3.37,141.8,6,2399,86.2
500.0,0.15,2.78,168.1,5,1461,86.4
561.0,2.58,2.46,155.6,6,1578,69.7
1383.3,0.32,3.04,191.6,9,2550,53.3
689.5,1.37,2.89,100.1,6,2521,80.2
1305.1,0.58,2.44,116.1,5,1526,83.1
812.1,2.25,2.18,165.0,8,1908,62.5
1988.6,2.05,2.75,207.3,9,2566,45.1
500.0,0.7,1.43,129.6,7,2139,72.9
707.7,0.17,1.82,184.7,7,1408,98.7
583.1,0.09,3.09,165.1,6,2147,95.6
803.3,0.03,2.45,121.6,7,2138,89.1
725.4,3.78,1.55,137.2,5,2660,45.3
1046.2,0.5,2.32,155.3,7,1544,99.8
1019.1,1.6,1.16,137.8,6,1993,37.6
1206.4,0.71,3.17,154.1,7,2407,70.9
1180.4,1.02,1.54,148.1,8,2026,81.9
1574.8,0.0,2.42,194.0,8,1875,87.6
990.6,2.48,2.96,201.1,7,1663,64.2
1515.8,1.41,1.91,209.3,9,2146,64.2
1055.5,2.71,2.79,157.0,7,1803,72.9
954.7,0.08,2.01,137.5,8,1522,100.0
1362.9,0.18,3.07,188.8,8,2633,60.6
744.3,0.96,2.6,121.1,5,1598,83.7
1092.9,1.92,2.79,138.0,6,1955,83.3
791.5,0.86,3.19,126.0,5,2602,85.6
1944.8,0.86,3.44,214.6,9,2540,51.2
1369.0,1.17,1.12,160.2,6,2158,40.2
933.5,3.25,2.82,136.6,7,2012,59.0
1674.5,1.44,0.99,170.4,7,1801,35.4
1640.0,0.71,1.74,224.8,9,1779,79.1
1436.6,0.84,0.84,153.5,8,1680,43.1
958.3,1.08,3.34,129.8,7,1561,83.2
959.3,0.06,1.33,133.3,5,1443,66.1
1259.5,1.32,2.08,201.2,8,1645,94.4
1022.7,0.94,1.64,110.8,7,1875,98.6
684.9,0.08,3.46,169.5,8,2275,64.1
1165.0,1.72,2.95,117.1,6,2619,67.6
1042.1,0.19,2.88,161.3,7,2594,79.5
799.7,0.07,2.39,200.8,7,1513,100.0
799.0,1.04,3.46,169.6,8,1897,74.4
971.6,0.77,2.56,154.4,6,2578,87.1
978.4,2.48,2.31,132.9,5,2222,75.2
500.0,0.63,3.29,176.1,6,2587,74.3
995.1,0.54,1.65,102.0,5,1868,90.6
1406.3,0.03,1.52,215.4,9,1614,94.6
500.0,1.12,2.1,116.7,6,2018,96.1
657.1,1.72,1.3,145.8,5,2239,70.1
1058.8,2.77,1.88,131.0,8,1468,70.4
1153.7,4.06,3.17,166.2,5,2527,31.0
1267.7,0.5,2.36,174.6,9,1720,84.9
500.0,0.27,2.04,168.7,5,2339,100.0
726.0,0.75,3.12,128.3,6,1698,84.4
640.8,1.2,3.44,156.6,5,2497,87.0
521.3,1.35,2.81,105.3,6,1676,91.5
1387.0,0.6,2.29,232.5,9,1844,82.5
674.8,0.63,2.11,155.9,5,1540,82.5
683.7,0.4,1.47,173.2,5,2531,78.7
1714.0,4.3,2.66,154.3,9,2281,0.7
654.3,2.31,2.44,95.5,5,2451,77.1
1003.4,4.47,2.32,191.1,6,1557,14.4
1359.0,4.25,0.86,160.4,7,2505,0.0
880.1,0.88,2.35,189.9,7,2529,78.3
864.2,0.9,1.13,182.4,6,2225,43.6
500.0,0.65,1.86,95.2,5,2634,100.0
787.8,0.97,2.89,150.5,6,2417,91.8
1191.5,0.11,1.23,234.2,9,1420,82.7
1333.7,0.65,1.23,97.7,6,2597,65.3
1311.9,1.2,2.51,148.8,7,1616,96.0
1454.5,0.32,3.28,124.5,8,2250,71.1
1030.7,0.82,1.67,214.8,9,1936,71.8
718.0,2.46,2.75,104.7,5,1888,64.9
757.8,0.91,1.07,169.6,6,1712,48.3
871.5,0.65,3.19,209.8,9,2059,64.5
1127.6,0.1,1.99,116.4,7,2417,82.1
1281.5,0.42,2.98,146.6,5,2173,98.8
753.4,2.46,1.44,102.1,6,2088,56.0
958.8,0.58,2.75,100.9,6,2377,100.0
954.1,0.27,2.17,89.4,5,2270,97.4
1464.0,1.32,3.26,128.3,8,1561,77.0
1314.3,0.78,2.71,146.5,8,1688,95.6
1314.5,0.03,1.27,209.7,9,2350,48.4
994.6,0.57,1.87,122.7,6,2617,85.4
1241.3,0.8,1.8,198.2,9,2470,67.3
1358.9,2.12,1.62,134.6,5,2088,80.4
1356.6,0.18,2.45,210.0,9,1429,100.0
1495.9,1.05,2.4,135.8,6,1610,89.8
1635.8,0.92,1.13,210.1,8,1868,37.4
1889.0,5.11,3.25,124.5,8,1714,0.0
773.0,5.16,1.81,111.6,5,2157,6.6
1087.7,1.16,3.27,140.6,7,2373,70.0
1377.8,0.38,2.91,161.9,9,1686,86.2
560.4,1.64,2.89,120.8,5,1676,81.0
860.4,1.5,1.79,141.7,8,2696,62.4
648.5,0.86,1.71,188.7,6,2421,88.2
1086.0,0.12,2.79,126.7,6,2348,97.3
1273.0,1.31,2.95,198.0,7,1834,94.6
908.8,0.04,1.23,116.4,7,1807,78.6
846.4,0.55,1.04,168.5,8,1628,47.6
1278.9,2.18,1.7,140.1,7,2656,59.0
1124.5,0.32,1.11,184.5,7,2009,52.6
1139.3,3.46,3.35,100.5,6,1671,42.1
1088.3,2.16,1.59,212.4,9,2225,47.0
953.7,1.87,2.07,190.9,6,2472,71.9
587.3,3.53,1.21,183.3,6,1795,28.2
1085.7,2.17,1.41,212.3,8,2353,37.3
1063.9,3.85,2.55,216.0,8,2180,26.5
1543.3,4.25,3.43,148.9,9,1844,6.4
1490.2,0.36,1.36,150.4,5,2322,74.4
1238.0,0.8,0.96,127.8,7,1629,46.4
1357.3,1.16,1.72,139.8,7,2508,76.2
712.9,0.35,1.7,116.0,6,1900,97.5
500.0,0.13,2.81,142.2,6,2664,87.8
1659.2,1.83,3.15,217.7,9,1629,57.8
1246.6,1.03,1.95,205.0,7,1645,94.5
847.0,4.65,0.87,131.4,6,1500,0.0
1217.7,3.21,0.87,98.9,6,2208,8.2
586.4,0.18,1.69,147.2,8,2401,76.9
500.0,0.37,0.8,126.2,5,2352,48.3
1476.6,0.81,2.14,160.1,9,2468,62.7
706.6,1.05,2.93,171.8,5,1473,81.4
619.6,2.08,1.45,118.1,5,1656,54.8
1518.6,1.85,2.45,182.4,9,2526,47.3
1080.9,0.5,0.91,188.9,7,2515,31.0
500.0,0.78,1.17,141.5,6,2660,32.8
985.9,1.2,1.02,195.6,9,2122,21.4
658.4,0.42,1.64,184.5,6,1483,93.0
1849.2,0.6,2.57,196.8,8,2347,73.9
1146.8,0.67,0.81,165.0,5,1931,51.6
1496.7,1.32,3.11,125.7,8,2446,60.2
910.8,3.64,1.66,127.9,5,2262,52.2
842.7,0.56,2.79,139.1,7,2283,86.5
1320.4,0.01,1.37,138.5,9,2257,55.8
1563.9,0.59,2.15,122.6,7,2373,86.0
754.9,0.54,1.83,110.6,5,2173,90.1
1256.5,2.0,1.55,151.7,8,2584,55.0
666.2,0.71,1.65,131.1,5,1407,82.8
1103.0,0.9,2.38,205.5,7,2555,76.1
998.2,2.88,0.93,157.9,7,1492,18.8
1180.2,2.21,3.28,199.4,8,2384,44.2
1063.6,0.07,1.32,150.4,8,2329,61.8
1054.0,1.02,3.09,146.3,7,1711,87.2
500.0,0.05,3.0,173.5,5,1693,88.1
1113.8,1.15,3.5,164.5,5,2132,80.0
